Iteration,Error
4068,1.371390149658392
4069,1.371390149658392
4070,1.371390149658392
4071,1.371390149658392
4072,1.371390149658392
4073,1.371390149658392
4074,1.371390149658392
4075,1.371390149658392
4076,1.371390149658392
4077,1.371390149658392
4078,1.371390149658392
4079,1.371390149658392
4080,1.371390149658392
4081,1.371390149658392
4082,1.371390149658392
4083,1.371390149658392
4084,1.371390149658392
4085,1.371390149658392
4086,1.371390149658392
4087,1.371390149658392
4088,1.371390149658392
4089,1.371390149658392
4090,1.371390149658392
4091,1.371390149658392
4092,1.371390149658392
4093,1.371390149658392
4094,1.371390149658392
4095,1.371390149658392
4096,1.371390149658392
4097,1.371390149658392
4098,1.371390149658392
4099,1.371390149658392
4100,1.371390149658392
4101,1.371390149658392
4102,1.371390149658392
4103,1.371390149658392
4104,1.371390149658392
4105,1.371390149658392
4106,1.371390149658392
4107,1.371390149658392
4108,1.371390149658392
4109,1.371390149658392
4110,1.371390149658392
4111,1.371390149658392
4112,1.371390149658392
4113,1.371390149658392
4114,1.371390149658392
4115,1.371390149658392
4116,1.371390149658392
4117,1.371390149658392
4118,1.371390149658392
4119,1.371390149658392
4120,1.371390149658392
4121,1.371390149658392
4122,1.371390149658392
4123,1.371390149658392
4124,1.371390149658392
4125,1.371390149658392
4126,1.371390149658392
4127,1.371390149658392
4128,1.371390149658392
4129,1.371390149658392
4130,1.371390149658392
4131,1.371390149658392
4132,1.371390149658392
4133,1.371390149658392
4134,1.371390149658392
4135,1.371390149658392
4136,1.371390149658392
4137,1.371390149658392
4138,1.371390149658392
4139,1.371390149658392
4140,1.371390149658392
4141,1.371390149658392
4142,1.371390149658392
4143,1.371390149658392
4144,1.371390149658392
4145,1.371390149658392
4146,1.371390149658392
4147,1.371390149658392
4148,1.371390149658392
4149,1.371390149658392
4150,1.371390149658392
4151,1.371390149658392
4152,1.371390149658392
4153,1.371390149658392
4154,1.371390149658392
4155,1.371390149658392
4156,1.371390149658392
4157,1.371390149658392
4158,1.371390149658392
4159,1.371390149658392
4160,1.371390149658392
4161,1.371390149658392
4162,1.371390149658392
4163,1.371390149658392
4164,1.371390149658392
4165,1.371390149658392
4166,1.371390149658392
4167,1.371390149658392
4168,1.371390149658392
4169,1.371390149658392
4170,1.371390149658392
4171,1.371390149658392
4172,1.371390149658392
4173,1.371390149658392
4174,1.371390149658392
4175,1.371390149658392
4176,1.371390149658392
4177,1.371390149658392
4178,1.371390149658392
4179,1.371390149658392
4180,1.371390149658392
4181,1.371390149658392
4182,1.371390149658392
4183,1.371390149658392
4184,1.371390149658392
4185,1.371390149658392
4186,1.371390149658392
4187,1.371390149658392
4188,1.371390149658392
4189,1.371390149658392
4190,1.371390149658392
4191,1.371390149658392
4192,1.371390149658392
4193,1.371390149658392
4194,1.371390149658392
4195,1.371390149658392
4196,1.371390149658392
4197,1.371390149658392
4198,1.371390149658392
4199,1.371390149658392
4200,1.371390149658392
4201,1.371390149658392
4202,1.371390149658392
4203,1.371390149658392
4204,1.371390149658392
4205,1.371390149658392
4206,1.371390149658392
4207,1.371390149658392
4208,1.371390149658392
4209,1.371390149658392
4210,1.371390149658392
4211,1.371390149658392
4212,1.371390149658392
4213,1.371390149658392
4214,1.371390149658392
4215,1.371390149658392
4216,1.371390149658392
4217,1.371390149658392
4218,1.371390149658392
4219,1.371390149658392
4220,1.371390149658392
4221,1.371390149658392
4222,1.371390149658392
4223,1.371390149658392
4224,1.371390149658392
4225,1.371390149658392
4226,1.371390149658392
4227,1.371390149658392
4228,1.371390149658392
4229,1.371390149658392
4230,1.371390149658392
4231,1.371390149658392
4232,1.371390149658392
4233,1.371390149658392
4234,1.371390149658392
4235,1.371390149658392
4236,1.371390149658392
4237,1.371390149658392
4238,1.371390149658392
4239,1.371390149658392
4240,1.371390149658392
4241,1.371390149658392
4242,1.371390149658392
4243,1.371390149658392
4244,1.371390149658392
4245,1.371390149658392
4246,1.371390149658392
4247,1.371390149658392
4248,1.371390149658392
4249,1.371390149658392
4250,1.371390149658392
4251,1.371390149658392
4252,1.371390149658392
4253,1.371390149658392
4254,1.371390149658392
4255,1.371390149658392
4256,1.371390149658392
4257,1.371390149658392
4258,1.371390149658392
4259,1.371390149658392
4260,1.371390149658392
4261,1.371390149658392
4262,1.371390149658392
4263,1.371390149658392
4264,1.371390149658392
4265,1.371390149658392
4266,1.371390149658392
4267,1.371390149658392
4268,1.371390149658392
4269,1.371390149658392
4270,1.371390149658392
4271,1.371390149658392
4272,1.371390149658392
4273,1.371390149658392
4274,1.371390149658392
4275,1.371390149658392
4276,1.371390149658392
4277,1.371390149658392
4278,1.371390149658392
4279,1.371390149658392
4280,1.371390149658392
4281,1.371390149658392
4282,1.371390149658392
4283,1.371390149658392
4284,1.371390149658392
4285,1.371390149658392
4286,1.371390149658392
4287,1.371390149658392
4288,1.371390149658392
4289,1.371390149658392
4290,1.371390149658392
4291,1.371390149658392
4292,1.371390149658392
4293,1.371390149658392
4294,1.371390149658392
4295,1.371390149658392
4296,1.371390149658392
4297,1.371390149658392
4298,1.371390149658392
4299,1.371390149658392
4300,1.371390149658392
4301,1.371390149658392
4302,1.371390149658392
4303,1.371390149658392
4304,1.371390149658392
4305,1.371390149658392
4306,1.371390149658392
4307,1.371390149658392
4308,1.371390149658392
4309,1.371390149658392
4310,1.371390149658392
4311,1.371390149658392
4312,1.371390149658392
4313,1.371390149658392
4314,1.371390149658392
4315,1.371390149658392
4316,1.371390149658392
4317,1.371390149658392
4318,1.371390149658392
4319,1.371390149658392
4320,1.371390149658392
4321,1.371390149658392
4322,1.371390149658392
4323,1.371390149658392
4324,1.371390149658392
4325,1.371390149658392
4326,1.371390149658392
4327,1.371390149658392
4328,1.371390149658392
4329,1.371390149658392
4330,1.371390149658392
4331,1.371390149658392
4332,1.371390149658392
4333,1.371390149658392
4334,1.371390149658392
4335,1.371390149658392
4336,1.371390149658392
4337,1.371390149658392
4338,1.371390149658392
4339,1.371390149658392
4340,1.371390149658392
4341,1.371390149658392
4342,1.371390149658392
4343,1.371390149658392
4344,1.371390149658392
4345,1.371390149658392
4346,1.371390149658392
4347,1.371390149658392
4348,1.371390149658392
4349,1.371390149658392
4350,1.371390149658392
4351,1.371390149658392
4352,1.371390149658392
4353,1.371390149658392
4354,1.371390149658392
4355,1.371390149658392
4356,1.371390149658392
4357,1.371390149658392
4358,1.371390149658392
4359,1.371390149658392
4360,1.371390149658392
4361,1.371390149658392
4362,1.371390149658392
4363,1.371390149658392
4364,1.371390149658392
4365,1.371390149658392
4366,1.371390149658392
4367,1.371390149658392
4368,1.371390149658392
4369,1.371390149658392
4370,1.371390149658392
4371,1.371390149658392
4372,1.371390149658392
4373,1.371390149658392
4374,1.371390149658392
4375,1.371390149658392
4376,1.371390149658392
4377,1.371390149658392
4378,1.371390149658392
4379,1.371390149658392
4380,1.371390149658392
4381,1.371390149658392
4382,1.371390149658392
4383,1.371390149658392
4384,1.371390149658392
4385,1.371390149658392
4386,1.371390149658392
4387,1.371390149658392
4388,1.371390149658392
4389,1.371390149658392
4390,1.371390149658392
4391,1.371390149658392
4392,1.371390149658392
4393,1.371390149658392
4394,1.371390149658392
4395,1.371390149658392
4396,1.371390149658392
4397,1.371390149658392
4398,1.371390149658392
4399,1.371390149658392
4400,1.371390149658392
4401,1.371390149658392
4402,1.371390149658392
4403,1.371390149658392
4404,1.371390149658392
4405,1.371390149658392
4406,1.371390149658392
4407,1.371390149658392
4408,1.371390149658392
4409,1.371390149658392
4410,1.371390149658392
4411,1.371390149658392
4412,1.371390149658392
4413,1.371390149658392
4414,1.371390149658392
4415,1.371390149658392
4416,1.371390149658392
4417,1.371390149658392
4418,1.371390149658392
4419,1.371390149658392
4420,1.371390149658392
4421,1.371390149658392
4422,1.371390149658392
4423,1.371390149658392
4424,1.371390149658392
4425,1.371390149658392
4426,1.371390149658392
4427,1.371390149658392
4428,1.371390149658392
4429,1.371390149658392
4430,1.371390149658392
4431,1.371390149658392
4432,1.371390149658392
4433,1.371390149658392
4434,1.371390149658392
4435,1.371390149658392
4436,1.371390149658392
4437,1.371390149658392
4438,1.371390149658392
4439,1.371390149658392
4440,1.371390149658392
4441,1.371390149658392
4442,1.371390149658392
4443,1.371390149658392
4444,1.371390149658392
4445,1.371390149658392
4446,1.371390149658392
4447,1.371390149658392
4448,1.371390149658392
4449,1.371390149658392
4450,1.371390149658392
4451,1.371390149658392
4452,1.371390149658392
4453,1.371390149658392
4454,1.371390149658392
4455,1.371390149658392
4456,1.371390149658392
4457,1.371390149658392
4458,1.371390149658392
4459,1.371390149658392
4460,1.371390149658392
4461,1.371390149658392
4462,1.371390149658392
4463,1.371390149658392
4464,1.371390149658392
4465,1.371390149658392
4466,1.371390149658392
4467,1.371390149658392
4468,1.371390149658392
4469,1.371390149658392
4470,1.371390149658392
4471,1.371390149658392
4472,1.371390149658392
4473,1.371390149658392
4474,1.371390149658392
4475,1.371390149658392
4476,1.371390149658392
4477,1.371390149658392
4478,1.371390149658392
4479,1.371390149658392
4480,1.371390149658392
4481,1.371390149658392
4482,1.371390149658392
4483,1.371390149658392
4484,1.371390149658392
4485,1.371390149658392
4486,1.371390149658392
4487,1.371390149658392
4488,1.371390149658392
4489,1.371390149658392
4490,1.371390149658392
4491,1.371390149658392
4492,1.371390149658392
4493,1.371390149658392
4494,1.371390149658392
4495,1.371390149658392
4496,1.371390149658392
4497,1.371390149658392
4498,1.371390149658392
4499,1.371390149658392
4500,1.371390149658392
4501,1.371390149658392
4502,1.371390149658392
4503,1.371390149658392
4504,1.371390149658392
4505,1.371390149658392
4506,1.371390149658392
4507,1.371390149658392
4508,1.371390149658392
4509,1.371390149658392
4510,1.371390149658392
4511,1.371390149658392
4512,1.371390149658392
4513,1.371390149658392
4514,1.371390149658392
4515,1.371390149658392
4516,1.371390149658392
4517,1.371390149658392
4518,1.371390149658392
4519,1.371390149658392
4520,1.371390149658392
4521,1.371390149658392
4522,1.371390149658392
4523,1.371390149658392
4524,1.371390149658392
4525,1.371390149658392
4526,1.371390149658392
4527,1.371390149658392
4528,1.371390149658392
4529,1.371390149658392
4530,1.371390149658392
4531,1.371390149658392
4532,1.371390149658392
4533,1.371390149658392
4534,1.371390149658392
4535,1.371390149658392
4536,1.371390149658392
4537,1.371390149658392
4538,1.371390149658392
4539,1.371390149658392
4540,1.371390149658392
4541,1.371390149658392
4542,1.371390149658392
4543,1.371390149658392
4544,1.371390149658392
4545,1.371390149658392
4546,1.371390149658392
4547,1.371390149658392
4548,1.371390149658392
4549,1.371390149658392
4550,1.371390149658392
4551,1.371390149658392
4552,1.371390149658392
4553,1.371390149658392
4554,1.371390149658392
4555,1.371390149658392
4556,1.371390149658392
4557,1.371390149658392
4558,1.371390149658392
4559,1.371390149658392
4560,1.371390149658392
4561,1.371390149658392
4562,1.371390149658392
4563,1.371390149658392
4564,1.371390149658392
4565,1.371390149658392
4566,1.371390149658392
4567,1.371390149658392
4568,1.371390149658392
4569,1.371390149658392
4570,1.371390149658392
4571,1.371390149658392
4572,1.371390149658392
4573,1.371390149658392
4574,1.371390149658392
4575,1.371390149658392
4576,1.371390149658392
4577,1.371390149658392
4578,1.371390149658392
4579,1.371390149658392
4580,1.371390149658392
4581,1.371390149658392
4582,1.371390149658392
4583,1.371390149658392
4584,1.371390149658392
4585,1.371390149658392
4586,1.371390149658392
4587,1.371390149658392
4588,1.371390149658392
4589,1.371390149658392
4590,1.371390149658392
4591,1.371390149658392
4592,1.371390149658392
4593,1.371390149658392
4594,1.371390149658392
4595,1.371390149658392
4596,1.371390149658392
4597,1.371390149658392
4598,1.371390149658392
4599,1.371390149658392
4600,1.371390149658392
4601,1.371390149658392
4602,1.371390149658392
4603,1.371390149658392
4604,1.371390149658392
4605,1.371390149658392
4606,1.371390149658392
4607,1.371390149658392
4608,1.371390149658392
4609,1.371390149658392
4610,1.371390149658392
4611,1.371390149658392
4612,1.371390149658392
4613,1.371390149658392
4614,1.371390149658392
4615,1.371390149658392
4616,1.371390149658392
4617,1.371390149658392
4618,1.371390149658392
4619,1.371390149658392
4620,1.371390149658392
4621,1.371390149658392
4622,1.371390149658392
4623,1.371390149658392
4624,1.371390149658392
4625,1.371390149658392
4626,1.371390149658392
4627,1.371390149658392
4628,1.371390149658392
4629,1.371390149658392
4630,1.371390149658392
4631,1.371390149658392
4632,1.371390149658392
4633,1.371390149658392
4634,1.371390149658392
4635,1.371390149658392
4636,1.371390149658392
4637,1.371390149658392
4638,1.371390149658392
4639,1.371390149658392
4640,1.371390149658392
4641,1.371390149658392
4642,1.371390149658392
4643,1.371390149658392
4644,1.371390149658392
4645,1.371390149658392
4646,1.371390149658392
4647,1.371390149658392
4648,1.371390149658392
4649,1.371390149658392
4650,1.371390149658392
4651,1.371390149658392
4652,1.371390149658392
4653,1.371390149658392
4654,1.371390149658392
4655,1.371390149658392
4656,1.371390149658392
4657,1.371390149658392
4658,1.371390149658392
4659,1.371390149658392
4660,1.371390149658392
4661,1.371390149658392
4662,1.371390149658392
4663,1.371390149658392
4664,1.371390149658392
4665,1.371390149658392
4666,1.371390149658392
4667,1.371390149658392
4668,1.371390149658392
4669,1.371390149658392
4670,1.371390149658392
4671,1.371390149658392
4672,1.371390149658392
4673,1.371390149658392
4674,1.371390149658392
4675,1.371390149658392
4676,1.371390149658392
4677,1.371390149658392
4678,1.371390149658392
4679,1.371390149658392
4680,1.371390149658392
4681,1.371390149658392
4682,1.371390149658392
4683,1.371390149658392
4684,1.371390149658392
4685,1.371390149658392
4686,1.371390149658392
4687,1.371390149658392
4688,1.371390149658392
4689,1.371390149658392
4690,1.371390149658392
4691,1.371390149658392
4692,1.371390149658392
4693,1.371390149658392
4694,1.371390149658392
4695,1.371390149658392
4696,1.371390149658392
4697,1.371390149658392
4698,1.371390149658392
4699,1.371390149658392
4700,1.371390149658392
4701,1.371390149658392
4702,1.371390149658392
4703,1.371390149658392
4704,1.371390149658392
4705,1.371390149658392
4706,1.371390149658392
4707,1.371390149658392
4708,1.371390149658392
4709,1.371390149658392
4710,1.371390149658392
4711,1.371390149658392
4712,1.371390149658392
4713,1.371390149658392
4714,1.371390149658392
4715,1.371390149658392
4716,1.371390149658392
4717,1.371390149658392
4718,1.371390149658392
4719,1.371390149658392
4720,1.371390149658392
4721,1.371390149658392
4722,1.371390149658392
4723,1.371390149658392
4724,1.371390149658392
4725,1.371390149658392
4726,1.371390149658392
4727,1.371390149658392
4728,1.371390149658392
4729,1.371390149658392
4730,1.371390149658392
4731,1.371390149658392
4732,1.371390149658392
4733,1.371390149658392
4734,1.371390149658392
4735,1.371390149658392
4736,1.371390149658392
4737,1.371390149658392
4738,1.371390149658392
4739,1.371390149658392
4740,1.371390149658392
4741,1.371390149658392
4742,1.371390149658392
4743,1.371390149658392
4744,1.371390149658392
4745,1.371390149658392
4746,1.371390149658392
4747,1.371390149658392
4748,1.371390149658392
4749,1.371390149658392
4750,1.371390149658392
4751,1.371390149658392
4752,1.371390149658392
4753,1.371390149658392
4754,1.371390149658392
4755,1.371390149658392
4756,1.371390149658392
4757,1.371390149658392
4758,1.371390149658392
4759,1.371390149658392
4760,1.371390149658392
4761,1.371390149658392
4762,1.371390149658392
4763,1.371390149658392
4764,1.371390149658392
4765,1.371390149658392
4766,1.371390149658392
4767,1.371390149658392
4768,1.371390149658392
4769,1.371390149658392
4770,1.371390149658392
4771,1.371390149658392
4772,1.371390149658392
4773,1.371390149658392
4774,1.371390149658392
4775,1.371390149658392
4776,1.371390149658392
4777,1.371390149658392
4778,1.371390149658392
4779,1.371390149658392
4780,1.371390149658392
4781,1.371390149658392
4782,1.371390149658392
4783,1.371390149658392
4784,1.371390149658392
4785,1.371390149658392
4786,1.371390149658392
4787,1.371390149658392
4788,1.371390149658392
4789,1.371390149658392
4790,1.371390149658392
4791,1.371390149658392
4792,1.371390149658392
4793,1.371390149658392
4794,1.371390149658392
4795,1.371390149658392
4796,1.371390149658392
4797,1.371390149658392
4798,1.371390149658392
4799,1.371390149658392
4800,1.371390149658392
4801,1.371390149658392
4802,1.371390149658392
4803,1.371390149658392
4804,1.371390149658392
4805,1.371390149658392
4806,1.371390149658392
4807,1.371390149658392
4808,1.371390149658392
4809,1.371390149658392
4810,1.371390149658392
4811,1.371390149658392
4812,1.371390149658392
4813,1.371390149658392
4814,1.371390149658392
4815,1.371390149658392
4816,1.371390149658392
4817,1.371390149658392
4818,1.371390149658392
4819,1.371390149658392
4820,1.371390149658392
4821,1.371390149658392
4822,1.371390149658392
4823,1.371390149658392
4824,1.371390149658392
4825,1.371390149658392
4826,1.371390149658392
4827,1.371390149658392
4828,1.371390149658392
4829,1.371390149658392
4830,1.371390149658392
4831,1.371390149658392
4832,1.371390149658392
4833,1.371390149658392
4834,1.371390149658392
4835,1.371390149658392
4836,1.371390149658392
4837,1.371390149658392
4838,1.371390149658392
4839,1.371390149658392
4840,1.371390149658392
4841,1.371390149658392
4842,1.371390149658392
4843,1.371390149658392
4844,1.371390149658392
4845,1.371390149658392
4846,1.371390149658392
4847,1.371390149658392
4848,1.371390149658392
4849,1.371390149658392
4850,1.371390149658392
4851,1.371390149658392
4852,1.371390149658392
4853,1.371390149658392
4854,1.371390149658392
4855,1.371390149658392
4856,1.371390149658392
4857,1.371390149658392
4858,1.371390149658392
4859,1.371390149658392
4860,1.371390149658392
4861,1.371390149658392
4862,1.371390149658392
4863,1.371390149658392
4864,1.371390149658392
4865,1.371390149658392
4866,1.371390149658392
4867,1.371390149658392
4868,1.371390149658392
4869,1.371390149658392
4870,1.371390149658392
4871,1.371390149658392
4872,1.371390149658392
4873,1.371390149658392
4874,1.371390149658392
4875,1.371390149658392
4876,1.371390149658392
4877,1.371390149658392
4878,1.371390149658392
4879,1.371390149658392
4880,1.371390149658392
4881,1.371390149658392
4882,1.371390149658392
4883,1.371390149658392
4884,1.371390149658392
4885,1.371390149658392
4886,1.371390149658392
4887,1.371390149658392
4888,1.371390149658392
4889,1.371390149658392
4890,1.371390149658392
4891,1.371390149658392
4892,1.371390149658392
4893,1.371390149658392
4894,1.371390149658392
4895,1.371390149658392
4896,1.371390149658392
4897,1.371390149658392
4898,1.371390149658392
4899,1.371390149658392
4900,1.371390149658392
4901,1.371390149658392
4902,1.371390149658392
4903,1.371390149658392
4904,1.371390149658392
4905,1.371390149658392
4906,1.371390149658392
4907,1.371390149658392
4908,1.371390149658392
4909,1.371390149658392
4910,1.371390149658392
4911,1.371390149658392
4912,1.371390149658392
4913,1.371390149658392
4914,1.371390149658392
4915,1.371390149658392
4916,1.371390149658392
4917,1.371390149658392
4918,1.371390149658392
4919,1.371390149658392
4920,1.371390149658392
4921,1.371390149658392
4922,1.371390149658392
4923,1.371390149658392
4924,1.371390149658392
4925,1.371390149658392
4926,1.371390149658392
4927,1.371390149658392
4928,1.371390149658392
4929,1.371390149658392
4930,1.371390149658392
4931,1.371390149658392
4932,1.371390149658392
4933,1.371390149658392
4934,1.371390149658392
4935,1.371390149658392
4936,1.371390149658392
4937,1.371390149658392
4938,1.371390149658392
4939,1.371390149658392
4940,1.371390149658392
4941,1.371390149658392
4942,1.371390149658392
4943,1.371390149658392
4944,1.371390149658392
4945,1.371390149658392
4946,1.371390149658392
4947,1.371390149658392
4948,1.371390149658392
4949,1.371390149658392
4950,1.371390149658392
4951,1.371390149658392
4952,1.371390149658392
4953,1.371390149658392
4954,1.371390149658392
4955,1.371390149658392
4956,1.371390149658392
4957,1.371390149658392
4958,1.371390149658392
4959,1.371390149658392
4960,1.371390149658392
4961,1.371390149658392
4962,1.371390149658392
4963,1.371390149658392
4964,1.371390149658392
4965,1.371390149658392
4966,1.371390149658392
4967,1.371390149658392
4968,1.371390149658392
4969,1.371390149658392
4970,1.371390149658392
4971,1.371390149658392
4972,1.371390149658392
4973,1.371390149658392
4974,1.371390149658392
4975,1.371390149658392
4976,1.371390149658392
4977,1.371390149658392
4978,1.371390149658392
4979,1.371390149658392
4980,1.371390149658392
4981,1.371390149658392
4982,1.371390149658392
4983,1.371390149658392
4984,1.371390149658392
4985,1.371390149658392
4986,1.371390149658392
4987,1.371390149658392
4988,1.371390149658392
4989,1.371390149658392
4990,1.371390149658392
4991,1.371390149658392
4992,1.371390149658392
4993,1.371390149658392
4994,1.371390149658392
4995,1.371390149658392
4996,1.371390149658392
4997,1.371390149658392
4998,1.371390149658392
4999,1.371390149658392
5000,1.371390149658392
5001,1.371390149658392
5002,1.371390149658392
5003,1.371390149658392
5004,1.371390149658392
5005,1.371390149658392
5006,1.371390149658392
5007,1.371390149658392
5008,1.371390149658392
5009,1.371390149658392
5010,1.371390149658392
5011,1.371390149658392
5012,1.371390149658392
5013,1.371390149658392
5014,1.371390149658392
5015,1.371390149658392
5016,1.371390149658392
5017,1.371390149658392
5018,1.371390149658392
5019,1.371390149658392
5020,1.371390149658392
5021,1.371390149658392
5022,1.371390149658392
5023,1.371390149658392
5024,1.371390149658392
5025,1.371390149658392
5026,1.371390149658392
5027,1.371390149658392
5028,1.371390149658392
5029,1.371390149658392
5030,1.371390149658392
5031,1.371390149658392
5032,1.371390149658392
5033,1.371390149658392
5034,1.371390149658392
5035,1.371390149658392
5036,1.371390149658392
5037,1.371390149658392
5038,1.371390149658392
5039,1.371390149658392
5040,1.371390149658392
5041,1.371390149658392
5042,1.371390149658392
5043,1.371390149658392
5044,1.371390149658392
5045,1.371390149658392
5046,1.371390149658392
5047,1.371390149658392
5048,1.371390149658392
5049,1.371390149658392
5050,1.371390149658392
5051,1.371390149658392
5052,1.371390149658392
5053,1.371390149658392
5054,1.371390149658392
5055,1.371390149658392
5056,1.371390149658392
5057,1.371390149658392
5058,1.371390149658392
5059,1.371390149658392
5060,1.371390149658392
5061,1.371390149658392
5062,1.371390149658392
5063,1.371390149658392
5064,1.371390149658392
5065,1.371390149658392
5066,1.371390149658392
5067,1.371390149658392
5068,1.371390149658392
5069,1.371390149658392
5070,1.371390149658392
5071,1.371390149658392
5072,1.371390149658392
5073,1.371390149658392
5074,1.371390149658392
5075,1.371390149658392
5076,1.371390149658392
5077,1.371390149658392
5078,1.371390149658392
5079,1.371390149658392
5080,1.371390149658392
5081,1.371390149658392
5082,1.371390149658392
5083,1.371390149658392
5084,1.371390149658392
5085,1.371390149658392
5086,1.371390149658392
5087,1.371390149658392
5088,1.371390149658392
5089,1.371390149658392
5090,1.371390149658392
5091,1.371390149658392
5092,1.371390149658392
5093,1.371390149658392
5094,1.371390149658392
5095,1.371390149658392
5096,1.371390149658392
5097,1.371390149658392
5098,1.371390149658392
5099,1.371390149658392
5100,1.371390149658392
5101,1.371390149658392
5102,1.371390149658392
5103,1.371390149658392
5104,1.371390149658392
5105,1.371390149658392
5106,1.371390149658392
5107,1.371390149658392
5108,1.371390149658392
5109,1.371390149658392
5110,1.371390149658392
5111,1.371390149658392
5112,1.371390149658392
5113,1.371390149658392
5114,1.371390149658392
5115,1.371390149658392
5116,1.371390149658392
5117,1.371390149658392
5118,1.371390149658392
5119,1.371390149658392
5120,1.371390149658392
5121,1.371390149658392
5122,1.371390149658392
5123,1.371390149658392
5124,1.371390149658392
5125,1.371390149658392
5126,1.371390149658392
5127,1.371390149658392
5128,1.371390149658392
5129,1.371390149658392
5130,1.371390149658392
5131,1.371390149658392
5132,1.371390149658392
5133,1.371390149658392
5134,1.371390149658392
5135,1.371390149658392
5136,1.371390149658392
5137,1.371390149658392
5138,1.371390149658392
5139,1.371390149658392
5140,1.371390149658392
5141,1.371390149658392
5142,1.371390149658392
5143,1.371390149658392
5144,1.371390149658392
5145,1.371390149658392
5146,1.371390149658392
5147,1.371390149658392
5148,1.371390149658392
5149,1.371390149658392
5150,1.371390149658392
5151,1.371390149658392
5152,1.371390149658392
5153,1.371390149658392
5154,1.371390149658392
5155,1.371390149658392
5156,1.371390149658392
5157,1.371390149658392
5158,1.371390149658392
5159,1.371390149658392
5160,1.371390149658392
5161,1.371390149658392
5162,1.371390149658392
5163,1.371390149658392
5164,1.371390149658392
5165,1.371390149658392
5166,1.371390149658392
5167,1.371390149658392
5168,1.371390149658392
5169,1.371390149658392
5170,1.371390149658392
5171,1.371390149658392
5172,1.371390149658392
5173,1.371390149658392
5174,1.371390149658392
5175,1.371390149658392
5176,1.371390149658392
5177,1.371390149658392
5178,1.371390149658392
5179,1.371390149658392
5180,1.371390149658392
5181,1.371390149658392
5182,1.371390149658392
5183,1.371390149658392
5184,1.371390149658392
5185,1.371390149658392
5186,1.371390149658392
5187,1.371390149658392
5188,1.371390149658392
5189,1.371390149658392
5190,1.371390149658392
5191,1.371390149658392
5192,1.371390149658392
5193,1.371390149658392
5194,1.371390149658392
5195,1.371390149658392
5196,1.371390149658392
5197,1.371390149658392
5198,1.371390149658392
5199,1.371390149658392
5200,1.371390149658392
5201,1.371390149658392
5202,1.371390149658392
5203,1.371390149658392
5204,1.371390149658392
5205,1.371390149658392
5206,1.371390149658392
5207,1.371390149658392
5208,1.371390149658392
5209,1.371390149658392
5210,1.371390149658392
5211,1.371390149658392
5212,1.371390149658392
5213,1.371390149658392
5214,1.371390149658392
5215,1.371390149658392
5216,1.371390149658392
5217,1.371390149658392
5218,1.371390149658392
5219,1.371390149658392
5220,1.371390149658392
5221,1.371390149658392
5222,1.371390149658392
5223,1.371390149658392
5224,1.371390149658392
5225,1.371390149658392
5226,1.371390149658392
5227,1.371390149658392
5228,1.371390149658392
5229,1.371390149658392
5230,1.371390149658392
5231,1.371390149658392
5232,1.371390149658392
5233,1.371390149658392
5234,1.371390149658392
5235,1.371390149658392
5236,1.371390149658392
5237,1.371390149658392
5238,1.371390149658392
5239,1.371390149658392
5240,1.371390149658392
5241,1.371390149658392
5242,1.371390149658392
5243,1.371390149658392
5244,1.371390149658392
5245,1.371390149658392
5246,1.371390149658392
5247,1.371390149658392
5248,1.371390149658392
5249,1.371390149658392
5250,1.371390149658392
5251,1.371390149658392
5252,1.371390149658392
5253,1.371390149658392
5254,1.371390149658392
5255,1.371390149658392
5256,1.371390149658392
5257,1.371390149658392
5258,1.371390149658392
5259,1.371390149658392
5260,1.371390149658392
5261,1.371390149658392
5262,1.371390149658392
5263,1.371390149658392
5264,1.371390149658392
5265,1.371390149658392
5266,1.371390149658392
5267,1.371390149658392
5268,1.371390149658392
5269,1.371390149658392
5270,1.371390149658392
5271,1.371390149658392
5272,1.371390149658392
5273,1.371390149658392
5274,1.371390149658392
5275,1.371390149658392
5276,1.371390149658392
5277,1.371390149658392
5278,1.371390149658392
5279,1.371390149658392
5280,1.371390149658392
5281,1.371390149658392
5282,1.371390149658392
5283,1.371390149658392
5284,1.371390149658392
5285,1.371390149658392
5286,1.371390149658392
5287,1.371390149658392
5288,1.371390149658392
5289,1.371390149658392
5290,1.371390149658392
5291,1.371390149658392
5292,1.371390149658392
5293,1.371390149658392
5294,1.371390149658392
5295,1.371390149658392
5296,1.371390149658392
5297,1.371390149658392
5298,1.371390149658392
5299,1.371390149658392
5300,1.371390149658392
5301,1.371390149658392
5302,1.371390149658392
5303,1.371390149658392
5304,1.371390149658392
5305,1.371390149658392
5306,1.371390149658392
5307,1.371390149658392
5308,1.371390149658392
5309,1.371390149658392
5310,1.371390149658392
5311,1.371390149658392
5312,1.371390149658392
5313,1.371390149658392
5314,1.371390149658392
5315,1.371390149658392
5316,1.371390149658392
5317,1.371390149658392
5318,1.371390149658392
5319,1.371390149658392
5320,1.371390149658392
5321,1.371390149658392
5322,1.371390149658392
5323,1.371390149658392
5324,1.371390149658392
5325,1.371390149658392
5326,1.371390149658392
5327,1.371390149658392
5328,1.371390149658392
5329,1.371390149658392
5330,1.371390149658392
5331,1.371390149658392
5332,1.371390149658392
5333,1.371390149658392
5334,1.371390149658392
5335,1.371390149658392
5336,1.371390149658392
5337,1.371390149658392
5338,1.371390149658392
5339,1.371390149658392
